Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Status,Ticket Priority,Ticket Channel,Viewed Ticket,Ticket Solved,Customer Satisfaction Rating
30,0,iPhone,12-03-2020,Billing inquiry,0,1,Chat,0,0,0
47,0,Fitbit Versa Smartwatch,05-01-2021,Refund request,2,1,Email,1,1,3
37,1,Roomba Robot Vacuum,09-08-2021,Refund request,2,0,Phone,1,1,4
33,1,Asus ROG,19-12-2020,Product inquiry,1,3,Chat,1,0,0
20,1,Amazon Echo,08-05-2021,Technical issue,2,1,Social media,1,1,2
64,0,GoPro Hero,25-04-2020,Cancellation request,0,3,Email,0,0,0
70,1,Sony Xperia,13-06-2021,Billing inquiry,1,1,Email,1,0,0
35,0,LG Smart TV,25-07-2021,Billing inquiry,2,2,Email,1,1,2
27,0,Garmin Forerunner,30-07-2021,Technical issue,2,1,Phone,1,1,5
47,0,Sony Xperia,29-01-2021,Cancellation request,0,0,Chat,0,0,0
52,1,Google Nest,11-08-2021,Product inquiry,0,1,Phone,0,0,0
38,1,Adobe Photoshop,14-01-2020,Cancellation request,1,0,Email,1,0,0
23,0,Microsoft Surface,22-08-2021,Refund request,2,2,Email,1,1,4
18,0,PlayStation,29-01-2020,Product inquiry,0,0,Phone,0,0,0
54,0,Dell XPS,25-06-2021,Cancellation request,1,1,Email,1,0,0
70,1,Microsoft Surface,12-08-2021,Refund request,1,3,Phone,1,0,0
43,1,Adobe Photoshop,30-10-2021,Cancellation request,0,1,Email,0,0,0
66,0,GoPro Hero,29-11-2021,Cancellation request,2,2,Phone,1,1,5
30,1,Microsoft Xbox Controller,15-10-2020,Product inquiry,1,0,Chat,1,0,0
40,1,Asus ROG,03-04-2020,Billing inquiry,1,0,Social media,1,0,0
27,0,Sony PlayStation,19-04-2021,Refund request,0,1,Email,0,0,0
35,0,Bose QuietComfort,15-03-2020,Product inquiry,0,0,Chat,0,0,0
51,0,Autodesk AutoCAD,29-01-2020,Technical issue,0,2,Chat,0,0,0
25,0,Microsoft Xbox Controller,26-12-2020,Product inquiry,2,1,Phone,1,1,2
67,1,Roomba Robot Vacuum,20-08-2021,Cancellation request,1,2,Chat,1,0,0
61,0,Fitbit Charge,31-03-2020,Billing inquiry,0,2,Phone,0,0,0
18,1,Fitbit Charge,30-04-2021,Billing inquiry,1,1,Email,1,0,0
41,0,Fitbit Charge,21-05-2021,Product inquiry,2,0,Social media,1,1,1
38,0,Lenovo ThinkPad,22-10-2020,Cancellation request,0,2,Social media,0,0,0
24,0,LG OLED,21-06-2020,Product inquiry,1,3,Email,1,0,0
59,0,Microsoft Office,03-01-2021,Technical issue,2,0,Social media,1,1,4
20,0,MacBook Pro,24-06-2021,Billing inquiry,2,2,Phone,1,1,2
27,0,LG OLED,05-11-2021,Technical issue,2,1,Phone,1,1,1
47,1,Roomba Robot Vacuum,09-06-2020,Refund request,1,3,Email,1,0,0
44,0,Google Pixel,18-08-2021,Technical issue,0,0,Chat,0,0,0
58,0,Canon EOS,07-07-2020,Billing inquiry,0,1,Phone,0,0,0
43,0,Canon EOS,02-10-2021,Billing inquiry,2,3,Social media,1,1,4
57,0,Canon EOS,14-12-2020,Technical issue,1,2,Social media,1,0,0
36,1,iPhone,12-12-2021,Cancellation request,2,2,Email,1,1,5
53,1,GoPro Action Camera,30-08-2021,Technical issue,1,1,Chat,1,0,0
41,1,Philips Hue Lights,19-04-2020,Technical issue,0,2,Phone,0,0,0
23,1,Lenovo ThinkPad,09-11-2021,Billing inquiry,0,2,Email,0,0,0
69,1,Bose QuietComfort,23-06-2020,Technical issue,2,0,Phone,1,1,2
26,1,Apple AirPods,23-11-2020,Cancellation request,1,1,Email,1,0,0
40,0,Fitbit Charge,18-08-2021,Technical issue,0,3,Chat,0,0,0
53,0,Philips Hue Lights,12-01-2020,Billing inquiry,1,2,Phone,1,0,0
45,1,Xbox,13-06-2020,Technical issue,2,2,Chat,1,1,3
33,0,Canon DSLR Camera,27-07-2021,Technical issue,0,3,Chat,0,0,0
56,0,Microsoft Surface,12-09-2020,Billing inquiry,0,0,Phone,0,0,0
50,0,Microsoft Xbox Controller,19-01-2021,Product inquiry,0,1,Phone,0,0,0
54,1,Philips Hue Lights,29-02-2020,Product inquiry,1,3,Chat,1,0,0
62,0,Microsoft Office,12-04-2021,Billing inquiry,0,1,Phone,0,0,0
30,0,Samsung Soundbar,09-08-2020,Cancellation request,0,3,Phone,0,0,0
30,0,Nest Thermostat,15-09-2021,Technical issue,2,0,Chat,1,1,4
27,0,Roomba Robot Vacuum,11-05-2020,Product inquiry,0,2,Social media,0,0,0
64,0,iPhone,02-04-2020,Refund request,0,1,Phone,0,0,0
19,1,Microsoft Xbox Controller,26-09-2020,Product inquiry,0,2,Chat,0,0,0
54,1,Lenovo ThinkPad,10-07-2021,Refund request,0,1,Phone,0,0,0
23,0,LG Smart TV,04-11-2020,Cancellation request,0,0,Social media,0,0,0
23,1,Canon DSLR Camera,21-02-2020,Product inquiry,0,2,Social media,0,0,0
49,0,Amazon Kindle,28-01-2021,Technical issue,1,0,Social media,1,0,0
30,0,Google Nest,07-10-2021,Cancellation request,1,0,Chat,1,0,0
69,1,Canon EOS,25-06-2020,Technical issue,0,1,Chat,0,0,0
43,0,LG OLED,08-05-2020,Cancellation request,2,3,Phone,1,1,2
25,1,Amazon Kindle,12-02-2021,Billing inquiry,1,0,Chat,1,0,0
37,1,Apple AirPods,30-11-2021,Cancellation request,2,2,Email,1,1,2
28,0,Dell XPS,15-06-2020,Billing inquiry,0,2,Social media,0,0,0
61,1,Asus ROG,25-04-2021,Billing inquiry,1,0,Social media,1,0,0
36,1,GoPro Action Camera,08-04-2021,Technical issue,1,3,Email,1,0,0
21,1,Sony PlayStation,29-10-2021,Technical issue,1,0,Social media,1,0,0
32,0,LG OLED,20-07-2021,Technical issue,2,3,Email,1,1,4
45,0,Roomba Robot Vacuum,23-11-2021,Technical issue,0,2,Chat,0,0,0
51,0,Philips Hue Lights,29-09-2021,Technical issue,2,3,Social media,1,1,4
37,0,iPhone,05-07-2020,Refund request,2,2,Email,1,1,5
33,1,MacBook Pro,25-04-2021,Product inquiry,1,2,Chat,1,0,0
69,1,Garmin Forerunner,27-02-2021,Billing inquiry,1,1,Chat,1,0,0
55,0,Amazon Kindle,01-10-2021,Refund request,0,3,Phone,0,0,0
22,0,Fitbit Versa Smartwatch,30-04-2020,Product inquiry,1,1,Chat,1,0,0
59,1,LG Smart TV,04-10-2020,Technical issue,1,0,Social media,1,0,0
61,1,Samsung Soundbar,13-07-2020,Refund request,1,0,Phone,1,0,0
28,0,Samsung Galaxy,24-12-2020,Refund request,0,1,Chat,0,0,0
49,1,Canon DSLR Camera,12-11-2020,Refund request,1,3,Chat,1,0,0
27,0,Nintendo Switch Pro Controller,09-04-2020,Cancellation request,0,0,Phone,0,0,0
24,0,Garmin Forerunner,27-11-2021,Technical issue,0,3,Phone,0,0,0
59,0,Apple AirPods,19-04-2021,Cancellation request,2,3,Chat,1,1,1
50,1,Bose SoundLink Speaker,21-06-2020,Product inquiry,0,3,Email,0,0,0
27,1,Nest Thermostat,10-01-2021,Billing inquiry,2,0,Chat,1,1,3
53,0,Bose QuietComfort,20-05-2021,Billing inquiry,0,0,Chat,0,0,0
56,0,Dyson Vacuum Cleaner,31-12-2020,Product inquiry,0,3,Chat,0,0,0
33,0,Fitbit Charge,23-12-2020,Product inquiry,2,2,Social media,1,1,3
43,1,Philips Hue Lights,23-12-2021,Product inquiry,0,3,Social media,0,0,0
34,0,Fitbit Charge,30-10-2020,Refund request,0,2,Chat,0,0,0
57,0,Nest Thermostat,07-07-2020,Product inquiry,2,3,Email,1,1,1
68,1,Autodesk AutoCAD,28-03-2021,Refund request,2,3,Email,1,1,1
41,1,Amazon Echo,24-12-2020,Technical issue,2,1,Phone,1,1,4
31,0,HP Pavilion,06-08-2020,Technical issue,2,3,Social media,1,1,2
59,1,Amazon Kindle,21-04-2021,Product inquiry,1,1,Chat,1,0,0
57,0,Bose QuietComfort,12-10-2020,Refund request,2,1,Email,1,1,1
47,0,LG OLED,16-07-2020,Refund request,0,3,Chat,0,0,0
31,0,iPhone,18-03-2020,Refund request,0,1,Phone,0,0,0
39,0,Canon DSLR Camera,06-08-2020,Cancellation request,2,1,Email,1,1,2
39,0,Sony Xperia,17-08-2020,Product inquiry,2,2,Email,1,1,5
43,1,Dell XPS,31-08-2021,Billing inquiry,0,0,Chat,0,0,0
67,1,Canon DSLR Camera,04-04-2021,Cancellation request,2,2,Social media,1,1,2
57,0,Sony PlayStation,03-08-2020,Technical issue,1,2,Social media,1,0,0
55,0,Apple AirPods,27-06-2021,Refund request,2,3,Phone,1,1,3
25,0,GoPro Action Camera,06-10-2021,Billing inquiry,1,0,Social media,1,0,0
40,0,Sony PlayStation,22-06-2020,Cancellation request,0,2,Email,0,0,0
59,0,Nintendo Switch,11-11-2020,Billing inquiry,1,1,Chat,1,0,0
66,1,Google Pixel,20-10-2020,Cancellation request,2,0,Chat,1,1,5
62,1,Sony Xperia,22-09-2021,Billing inquiry,0,0,Chat,0,0,0
18,1,iPhone,16-01-2020,Technical issue,1,0,Chat,1,0,0
18,1,Microsoft Xbox Controller,24-02-2021,Product inquiry,0,0,Phone,0,0,0
35,1,PlayStation,29-05-2021,Technical issue,1,0,Social media,1,0,0
21,0,Nintendo Switch Pro Controller,20-01-2020,Product inquiry,0,0,Chat,0,0,0
64,0,Nest Thermostat,17-08-2021,Technical issue,0,0,Social media,0,0,0
25,0,HP Pavilion,19-12-2021,Product inquiry,1,2,Phone,1,0,0
56,0,iPhone,26-04-2021,Cancellation request,0,3,Social media,0,0,0
62,0,Lenovo ThinkPad,16-12-2020,Product inquiry,0,3,Phone,0,0,0
47,0,Fitbit Charge,06-12-2020,Billing inquiry,1,1,Phone,1,0,0
51,0,Bose SoundLink Speaker,25-11-2021,Technical issue,1,2,Email,1,0,0
37,0,Google Nest,25-08-2020,Refund request,0,2,Email,0,0,0
59,0,Google Nest,14-04-2021,Billing inquiry,2,1,Email,1,1,3
53,1,Microsoft Office,26-05-2020,Product inquiry,2,0,Chat,1,1,3
38,1,Samsung Soundbar,01-06-2021,Technical issue,2,1,Phone,1,1,2
25,1,Dyson Vacuum Cleaner,03-03-2020,Cancellation request,0,0,Chat,0,0,0
37,0,Asus ROG,13-02-2021,Refund request,2,2,Social media,1,1,5
18,0,Garmin Forerunner,12-05-2021,Technical issue,1,1,Email,1,0,0
65,0,Fitbit Charge,18-02-2020,Refund request,2,1,Phone,1,1,2
48,1,Amazon Kindle,14-03-2020,Technical issue,1,3,Social media,1,0,0
20,1,Amazon Echo,12-11-2020,Technical issue,1,1,Chat,1,0,0
70,1,Samsung Galaxy,01-09-2021,Technical issue,0,1,Phone,0,0,0
33,0,Samsung Soundbar,04-06-2021,Refund request,2,2,Email,1,1,5
27,0,Bose SoundLink Speaker,04-11-2020,Technical issue,2,0,Social media,1,1,3
20,0,Canon EOS,17-07-2020,Technical issue,0,3,Phone,0,0,0
37,1,PlayStation,26-01-2020,Refund request,1,2,Phone,1,0,0
48,0,GoPro Action Camera,24-12-2021,Refund request,2,3,Social media,1,1,4
48,0,HP Pavilion,15-09-2021,Technical issue,0,0,Phone,0,0,0
34,0,Nikon D,07-04-2021,Refund request,0,3,Chat,0,0,0
65,0,Sony 4K HDR TV,19-04-2020,Refund request,0,1,Chat,0,0,0
54,0,Xbox,05-02-2021,Technical issue,2,2,Chat,1,1,1
47,1,GoPro Hero,01-11-2021,Technical issue,1,3,Phone,1,0,0
19,1,PlayStation,23-09-2021,Cancellation request,2,2,Email,1,1,2
69,0,Lenovo ThinkPad,12-01-2020,Technical issue,0,1,Social media,0,0,0
46,0,LG Washing Machine,13-09-2021,Refund request,0,1,Phone,0,0,0
62,1,Microsoft Office,25-01-2021,Refund request,1,2,Social media,1,0,0
26,0,Asus ROG,18-07-2020,Refund request,0,1,Social media,0,0,0
36,0,GoPro Hero,31-10-2021,Technical issue,0,0,Social media,0,0,0
31,0,Roomba Robot Vacuum,04-10-2020,Billing inquiry,2,0,Phone,1,1,2
59,0,Xbox,04-03-2021,Product inquiry,0,2,Phone,0,0,0
65,0,Google Nest,08-04-2020,Product inquiry,1,3,Phone,1,0,0
46,0,Nest Thermostat,20-04-2020,Cancellation request,2,0,Social media,1,1,2
38,1,Nest Thermostat,01-12-2020,Product inquiry,2,3,Social media,1,1,3
24,1,Roomba Robot Vacuum,24-05-2020,Technical issue,2,2,Phone,1,1,4
46,1,Samsung Soundbar,23-07-2020,Cancellation request,2,3,Phone,1,1,3
24,1,Bose QuietComfort,24-07-2021,Billing inquiry,2,3,Phone,1,1,1
60,0,GoPro Hero,11-11-2020,Refund request,2,0,Chat,1,1,5
31,0,Canon EOS,25-05-2020,Product inquiry,0,1,Chat,0,0,0
61,0,Google Nest,09-05-2021,Refund request,0,3,Social media,0,0,0
28,0,Nest Thermostat,15-10-2020,Billing inquiry,2,0,Phone,1,1,4
61,1,Garmin Forerunner,16-03-2020,Refund request,1,3,Phone,1,0,0
26,0,LG OLED,02-11-2020,Refund request,2,0,Email,1,1,3
65,1,Google Pixel,02-01-2021,Cancellation request,2,1,Chat,1,1,3
35,1,Autodesk AutoCAD,07-06-2021,Cancellation request,0,3,Social media,0,0,0
21,0,Google Nest,17-12-2020,Cancellation request,0,1,Email,0,0,0
37,1,Autodesk AutoCAD,04-06-2020,Product inquiry,1,2,Social media,1,0,0
53,1,Roomba Robot Vacuum,11-03-2021,Cancellation request,1,0,Email,1,0,0
28,0,LG Washing Machine,23-01-2021,Refund request,0,1,Social media,0,0,0
61,1,Microsoft Office,20-11-2020,Billing inquiry,2,2,Email,1,1,4
40,1,Xbox,28-07-2020,Billing inquiry,0,0,Social media,0,0,0
70,0,Lenovo ThinkPad,30-05-2021,Technical issue,0,3,Email,0,0,0
56,0,GoPro Hero,15-01-2020,Cancellation request,0,0,Chat,0,0,0
48,1,Microsoft Xbox Controller,20-01-2020,Product inquiry,2,0,Email,1,1,4
38,0,LG OLED,30-10-2021,Technical issue,1,1,Chat,1,0,0
59,1,Apple AirPods,05-07-2020,Product inquiry,1,0,Email,1,0,0
61,0,LG Washing Machine,15-07-2020,Billing inquiry,0,3,Chat,0,0,0
67,0,Microsoft Xbox Controller,01-05-2021,Product inquiry,1,0,Social media,1,0,0
27,0,GoPro Action Camera,02-01-2020,Cancellation request,0,3,Social media,0,0,0
68,1,LG Smart TV,31-07-2021,Product inquiry,0,0,Email,0,0,0
53,1,Sony PlayStation,04-12-2020,Cancellation request,1,1,Phone,1,0,0
68,1,MacBook Pro,30-03-2021,Technical issue,2,3,Chat,1,1,5
56,1,Philips Hue Lights,15-10-2021,Cancellation request,1,3,Chat,1,0,0
68,0,Apple AirPods,01-08-2020,Product inquiry,2,2,Chat,1,1,2
46,0,Xbox,19-04-2020,Cancellation request,1,3,Social media,1,0,0
60,1,LG OLED,03-12-2021,Technical issue,1,2,Phone,1,0,0
43,0,Nikon D,12-01-2020,Billing inquiry,2,2,Social media,1,1,1
29,0,Fitbit Charge,19-07-2020,Billing inquiry,0,1,Social media,0,0,0
46,0,Canon DSLR Camera,04-12-2020,Technical issue,0,3,Chat,0,0,0
19,0,Roomba Robot Vacuum,30-06-2020,Product inquiry,2,3,Email,1,1,5
54,1,GoPro Action Camera,22-10-2021,Cancellation request,2,1,Chat,1,1,2
56,0,PlayStation,17-10-2020,Cancellation request,1,0,Email,1,0,0
59,0,Microsoft Office,28-06-2021,Cancellation request,2,0,Chat,1,1,5
29,0,Garmin Forerunner,15-12-2020,Product inquiry,2,0,Chat,1,1,1
38,0,Nintendo Switch Pro Controller,24-10-2021,Product inquiry,2,2,Phone,1,1,3
66,1,Google Nest,02-03-2021,Technical issue,1,2,Social media,1,0,0
20,1,Garmin Forerunner,21-11-2020,Product inquiry,0,0,Email,0,0,0
19,1,MacBook Pro,21-01-2020,Product inquiry,1,0,Social media,1,0,0
54,1,Autodesk AutoCAD,25-10-2020,Technical issue,1,3,Chat,1,0,0
43,0,GoPro Hero,11-10-2020,Technical issue,2,2,Chat,1,1,2
57,0,GoPro Hero,07-07-2020,Product inquiry,1,2,Chat,1,0,0
48,0,Samsung Soundbar,14-03-2021,Refund request,1,2,Email,1,0,0
56,1,HP Pavilion,03-06-2021,Product inquiry,1,0,Phone,1,0,0
45,1,Google Pixel,12-11-2021,Cancellation request,2,3,Email,1,1,2
39,0,MacBook Pro,26-10-2020,Product inquiry,0,0,Chat,0,0,0
67,1,Nintendo Switch,09-01-2020,Cancellation request,2,0,Social media,1,1,5
53,1,Bose SoundLink Speaker,16-05-2021,Billing inquiry,0,3,Email,0,0,0
53,0,Samsung Galaxy,15-11-2021,Cancellation request,0,1,Email,0,0,0
68,0,Sony PlayStation,15-06-2021,Billing inquiry,1,1,Social media,1,0,0
64,0,HP Pavilion,02-06-2021,Cancellation request,2,0,Chat,1,1,2
22,0,Garmin Forerunner,14-10-2020,Billing inquiry,0,3,Phone,0,0,0
49,1,LG OLED,24-10-2021,Refund request,2,2,Email,1,1,2
54,0,HP Pavilion,15-11-2021,Billing inquiry,2,1,Email,1,1,1
53,0,Microsoft Surface,10-07-2021,Product inquiry,0,0,Social media,0,0,0
60,0,Samsung Soundbar,27-01-2020,Technical issue,2,1,Email,1,1,3
34,0,LG Smart TV,04-12-2020,Cancellation request,2,1,Email,1,1,5
45,1,Dell XPS,22-06-2021,Refund request,1,1,Email,1,0,0
26,1,Autodesk AutoCAD,30-04-2021,Product inquiry,2,3,Phone,1,1,4
28,0,MacBook Pro,24-08-2020,Billing inquiry,0,2,Chat,0,0,0
59,1,Apple AirPods,07-10-2021,Billing inquiry,2,2,Email,1,1,2
44,0,Nintendo Switch Pro Controller,06-12-2021,Product inquiry,0,1,Email,0,0,0
39,0,Dyson Vacuum Cleaner,15-03-2021,Billing inquiry,0,1,Email,0,0,0
24,0,Dyson Vacuum Cleaner,06-05-2021,Refund request,0,3,Social media,0,0,0
55,0,Philips Hue Lights,29-08-2020,Cancellation request,1,0,Social media,1,0,0
26,1,HP Pavilion,05-09-2020,Product inquiry,1,0,Phone,1,0,0
19,1,Garmin Forerunner,11-09-2021,Billing inquiry,1,1,Social media,1,0,0
65,1,Sony 4K HDR TV,29-06-2021,Billing inquiry,2,1,Phone,1,1,2
53,0,Amazon Echo,07-04-2020,Technical issue,1,2,Phone,1,0,0
21,1,Google Pixel,27-01-2020,Technical issue,0,2,Chat,0,0,0
24,1,Nintendo Switch Pro Controller,29-01-2020,Refund request,1,1,Phone,1,0,0
33,0,Nest Thermostat,10-01-2020,Cancellation request,2,1,Chat,1,1,1
23,1,Canon DSLR Camera,15-04-2020,Product inquiry,1,2,Social media,1,0,0
38,0,Adobe Photoshop,28-04-2020,Cancellation request,2,3,Social media,1,1,2
69,1,Dyson Vacuum Cleaner,27-03-2021,Billing inquiry,1,3,Social media,1,0,0
54,1,Nikon D,22-09-2020,Refund request,0,1,Email,0,0,0
44,1,Garmin Forerunner,16-03-2021,Billing inquiry,2,0,Chat,1,1,4
55,0,Bose QuietComfort,15-04-2021,Billing inquiry,0,0,Phone,0,0,0
49,1,iPhone,31-05-2021,Product inquiry,1,1,Email,1,0,0
20,0,Nikon D,21-02-2021,Technical issue,0,2,Email,0,0,0
70,0,Fitbit Charge,11-05-2020,Billing inquiry,0,2,Social media,0,0,0
20,0,Lenovo ThinkPad,11-09-2021,Billing inquiry,2,0,Email,1,1,1
33,0,Apple AirPods,25-09-2021,Refund request,2,2,Social media,1,1,2
69,0,Lenovo ThinkPad,16-05-2021,Technical issue,2,1,Email,1,1,5
19,1,Google Pixel,26-01-2021,Technical issue,2,0,Social media,1,1,1
65,0,Autodesk AutoCAD,07-10-2021,Cancellation request,2,2,Phone,1,1,2
19,0,Samsung Soundbar,16-09-2020,Technical issue,0,3,Chat,0,0,0
36,1,Roomba Robot Vacuum,19-05-2020,Billing inquiry,1,3,Email,1,0,0
59,0,PlayStation,12-11-2020,Technical issue,0,3,Chat,0,0,0
48,0,MacBook Pro,08-12-2020,Billing inquiry,1,0,Social media,1,0,0
32,0,iPhone,11-06-2020,Technical issue,2,1,Chat,1,1,3
48,0,Fitbit Versa Smartwatch,30-12-2021,Product inquiry,0,3,Email,0,0,0
52,0,Bose SoundLink Speaker,20-08-2021,Product inquiry,1,0,Phone,1,0,0
70,1,iPhone,08-01-2020,Product inquiry,1,0,Chat,1,0,0
64,0,LG Washing Machine,22-01-2021,Technical issue,2,1,Email,1,1,4
50,1,Nintendo Switch,07-04-2021,Technical issue,1,2,Chat,1,0,0
68,0,LG Washing Machine,01-03-2021,Cancellation request,0,0,Chat,0,0,0
62,1,Nintendo Switch Pro Controller,19-10-2020,Product inquiry,1,1,Email,1,0,0
42,0,Google Pixel,08-01-2021,Refund request,2,3,Email,1,1,1
65,0,Bose SoundLink Speaker,05-07-2020,Billing inquiry,0,1,Chat,0,0,0
43,1,Google Nest,29-05-2020,Product inquiry,0,0,Chat,0,0,0
46,1,GoPro Action Camera,09-08-2020,Billing inquiry,1,0,Phone,1,0,0
50,0,HP Pavilion,21-05-2020,Refund request,0,1,Social media,0,0,0
51,0,Dyson Vacuum Cleaner,08-02-2020,Billing inquiry,1,2,Social media,1,0,0
44,1,Nintendo Switch,01-04-2021,Cancellation request,2,2,Chat,1,1,5
27,0,Adobe Photoshop,27-08-2021,Cancellation request,1,0,Social media,1,0,0
51,1,Fitbit Versa Smartwatch,02-03-2021,Refund request,1,0,Phone,1,0,0
43,0,Sony Xperia,16-09-2020,Product inquiry,1,1,Social media,1,0,0
36,0,PlayStation,22-08-2021,Technical issue,2,3,Phone,1,1,3
41,0,LG Washing Machine,29-07-2021,Technical issue,0,3,Social media,0,0,0
27,1,Asus ROG,22-08-2021,Technical issue,2,2,Email,1,1,3
42,1,HP Pavilion,21-10-2020,Cancellation request,1,3,Social media,1,0,0
21,0,GoPro Action Camera,05-12-2020,Refund request,0,2,Email,0,0,0
60,0,Lenovo ThinkPad,15-08-2021,Product inquiry,2,2,Phone,1,1,4
37,0,Bose QuietComfort,18-02-2020,Refund request,0,3,Email,0,0,0
33,1,LG Smart TV,12-07-2020,Billing inquiry,0,3,Phone,0,0,0
24,1,Samsung Soundbar,04-12-2021,Refund request,1,1,Chat,1,0,0
19,1,Roomba Robot Vacuum,01-09-2021,Technical issue,1,0,Email,1,0,0
33,0,LG Washing Machine,14-03-2020,Billing inquiry,2,1,Social media,1,1,2
56,0,LG Washing Machine,09-05-2021,Billing inquiry,2,1,Chat,1,1,5
61,1,Canon EOS,18-03-2021,Technical issue,1,3,Email,1,0,0
53,1,Roomba Robot Vacuum,15-05-2020,Product inquiry,1,0,Chat,1,0,0
23,1,Fitbit Charge,18-08-2020,Refund request,2,0,Email,1,1,2
58,0,Apple AirPods,20-02-2021,Technical issue,0,0,Chat,0,0,0
43,0,Nikon D,28-09-2021,Product inquiry,2,1,Social media,1,1,4
56,1,Canon EOS,19-02-2021,Cancellation request,1,2,Social media,1,0,0
62,1,Apple AirPods,17-08-2020,Refund request,0,1,Email,0,0,0
50,0,Samsung Soundbar,05-05-2021,Billing inquiry,1,3,Social media,1,0,0
45,1,HP Pavilion,29-03-2021,Billing inquiry,2,0,Email,1,1,4
46,1,Sony 4K HDR TV,07-12-2021,Billing inquiry,2,2,Phone,1,1,3
60,0,HP Pavilion,08-02-2020,Product inquiry,2,1,Phone,1,1,5
20,0,Samsung Galaxy,17-02-2020,Technical issue,0,2,Chat,0,0,0
51,0,Microsoft Xbox Controller,12-09-2020,Refund request,1,1,Phone,1,0,0
46,0,Nikon D,10-12-2020,Product inquiry,0,0,Phone,0,0,0
27,0,Nintendo Switch Pro Controller,13-08-2021,Refund request,0,1,Email,0,0,0
52,0,Microsoft Office,08-06-2021,Cancellation request,2,2,Phone,1,1,1
54,1,Nintendo Switch Pro Controller,06-10-2020,Billing inquiry,0,0,Chat,0,0,0
38,0,Amazon Kindle,27-02-2020,Technical issue,0,3,Chat,0,0,0
42,1,Autodesk AutoCAD,19-10-2021,Refund request,2,3,Email,1,1,2
66,0,Dell XPS,10-04-2020,Cancellation request,0,0,Chat,0,0,0
24,0,Adobe Photoshop,06-09-2021,Refund request,0,3,Email,0,0,0
39,1,Garmin Forerunner,03-01-2020,Cancellation request,1,0,Email,1,0,0
61,0,Philips Hue Lights,15-07-2020,Refund request,0,3,Email,0,0,0
42,0,Apple AirPods,03-09-2020,Technical issue,1,2,Chat,1,0,0
21,1,Nintendo Switch Pro Controller,29-10-2020,Technical issue,1,0,Email,1,0,0
48,0,LG Smart TV,01-02-2021,Technical issue,1,1,Chat,1,0,0
66,1,HP Pavilion,16-03-2021,Technical issue,0,1,Email,0,0,0
47,1,Autodesk AutoCAD,01-01-2020,Product inquiry,0,0,Email,0,0,0
52,0,PlayStation,06-08-2021,Cancellation request,0,1,Phone,0,0,0
56,0,Fitbit Versa Smartwatch,24-10-2020,Refund request,0,3,Social media,0,0,0
69,0,Samsung Soundbar,16-01-2020,Product inquiry,1,0,Chat,1,0,0
26,0,Google Nest,26-09-2021,Cancellation request,1,0,Chat,1,0,0
21,0,Sony PlayStation,17-02-2021,Cancellation request,0,0,Email,0,0,0
57,0,GoPro Action Camera,29-10-2020,Technical issue,0,3,Social media,0,0,0
67,0,Dyson Vacuum Cleaner,16-09-2020,Cancellation request,0,2,Email,0,0,0
19,1,GoPro Action Camera,08-01-2020,Technical issue,1,2,Phone,1,0,0
34,1,PlayStation,27-07-2020,Refund request,0,3,Chat,0,0,0
34,1,Nest Thermostat,27-07-2020,Technical issue,2,3,Social media,1,1,3
29,1,Dyson Vacuum Cleaner,30-05-2020,Cancellation request,1,0,Chat,1,0,0
65,1,Samsung Galaxy,25-06-2020,Billing inquiry,2,2,Phone,1,1,2
35,0,Fitbit Charge,13-12-2020,Technical issue,2,2,Social media,1,1,1
70,0,PlayStation,13-08-2021,Billing inquiry,2,0,Social media,1,1,3
26,0,MacBook Pro,04-03-2021,Product inquiry,0,3,Social media,0,0,0
65,1,LG OLED,02-11-2021,Cancellation request,0,3,Chat,0,0,0
54,1,Bose QuietComfort,07-10-2021,Technical issue,1,2,Email,1,0,0
32,0,Adobe Photoshop,25-06-2020,Refund request,2,1,Email,1,1,4
67,0,Roomba Robot Vacuum,24-03-2020,Refund request,0,0,Social media,0,0,0
70,0,Autodesk AutoCAD,28-06-2020,Technical issue,2,1,Chat,1,1,3
31,0,Fitbit Versa Smartwatch,17-10-2020,Refund request,2,2,Social media,1,1,1
22,1,LG Washing Machine,02-01-2021,Cancellation request,1,3,Phone,1,0,0
23,1,Sony 4K HDR TV,21-03-2021,Refund request,0,3,Email,0,0,0
56,0,Dell XPS,19-08-2021,Product inquiry,1,1,Chat,1,0,0
43,1,MacBook Pro,03-07-2021,Product inquiry,1,1,Social media,1,0,0
42,0,Roomba Robot Vacuum,07-03-2021,Cancellation request,2,2,Social media,1,1,1
36,1,MacBook Pro,24-12-2020,Product inquiry,2,0,Social media,1,1,1
36,1,Philips Hue Lights,03-02-2020,Billing inquiry,1,1,Chat,1,0,0
41,1,Sony 4K HDR TV,18-09-2020,Technical issue,1,2,Email,1,0,0
35,0,Philips Hue Lights,11-03-2020,Technical issue,2,2,Phone,1,1,5
